,phi,psi,prob
1826,2.9999341666666766,-20.99714083333336,1e-12
1827,2.9999341666666766,-14.997229166666685,1e-12
1828,2.9999341666666766,-8.997317500000008,1e-12
1829,2.9999341666666766,-2.997405833333346,1e-12
1830,2.9999341666666766,3.0025058333333163,1e-12
1831,2.9999341666666766,9.002417499999979,1e-12
1832,2.9999341666666766,15.002329166666641,1e-12
1833,2.9999341666666766,21.002240833333303,1.3164130377547259e-05
1834,2.9999341666666766,27.002152499999966,1e-12
1835,2.9999341666666766,33.00206416666663,1e-12
1836,2.9999341666666766,39.001975833333304,1e-12
1837,2.9999341666666766,45.00188749999998,1.3164130377547259e-05
1838,2.9999341666666766,51.00179916666664,1e-12
1839,2.9999341666666766,57.001710833333306,1e-12
1840,2.9999341666666766,63.00162249999997,1.974619556632089e-05
1841,2.9999341666666766,69.00153416666663,1.3164130377547259e-05
1842,2.9999341666666766,75.0014458333333,6.5820651887736295e-06
1843,2.9999341666666766,81.00135749999998,1.974619556632089e-05
1844,2.9999341666666766,87.00126916666665,1.3164130377547259e-05
1845,2.9999341666666766,93.00118083333331,6.5820651887736295e-06
1846,2.9999341666666766,99.00109249999997,6.5820651887736295e-06
1847,2.9999341666666766,105.00100416666663,6.5820651887736295e-06
1848,2.9999341666666766,111.0009158333333,1e-12
1849,2.9999341666666766,117.00082749999996,6.5820651887736295e-06
1850,2.9999341666666766,123.00073916666662,1e-12
1851,2.9999341666666766,129.00065083333328,1e-12
1852,2.9999341666666766,135.00056249999994,1.3164130377547259e-05
1853,2.9999341666666766,141.0004741666666,6.5820651887736295e-06
1854,2.9999341666666766,147.00038583333327,1e-12
1855,2.9999341666666766,153.00029749999996,1e-12
1856,2.9999341666666766,159.00020916666665,6.5820651887736295e-06
1857,2.9999341666666766,165.0001208333333,1e-12
1858,2.9999341666666766,171.00003249999997,1e-12
1859,2.9999341666666766,176.99994416666664,1e-12
1860,8.999902500000005,-176.99484416666667,1e-12
1861,8.999902500000005,-170.9949325,1e-12
1862,8.999902500000005,-164.99502083333334,1e-12
1863,8.999902500000005,-158.99510916666668,1e-12
1864,8.999902500000005,-152.99519750000002,1e-12
1865,8.999902500000005,-146.99528583333333,1e-12
1866,8.999902500000005,-140.99537416666666,1e-12
1867,8.999902500000005,-134.9954625,6.5820651887736295e-06
1868,8.999902500000005,-128.99555083333334,2.6328260755094518e-05
1869,8.999902500000005,-122.99563916666668,1e-12
1870,8.999902500000005,-116.99572750000002,1.3164130377547259e-05
1871,8.999902500000005,-110.99581583333334,1e-12
1872,8.999902500000005,-104.99590416666668,1e-12
1873,8.999902500000005,-98.9959925,1e-12
1874,8.999902500000005,-92.99608083333334,6.5820651887736295e-06
1875,8.999902500000005,-86.99616916666668,6.5820651887736295e-06
1876,8.999902500000005,-80.99625750000001,1.3164130377547259e-05
1877,8.999902500000005,-74.99634583333335,6.5820651887736295e-06
1878,8.999902500000005,-68.99643416666669,1.3164130377547259e-05
1879,8.999902500000005,-62.99652250000001,6.5820651887736295e-06
1880,8.999902500000005,-56.99661083333335,1e-12
1881,8.999902500000005,-50.99669916666668,1e-12
1882,8.999902500000005,-44.99678750000001,1e-12
1883,8.999902500000005,-38.99687583333335,1e-12
1884,8.999902500000005,-32.996964166666686,6.5820651887736295e-06
1885,8.999902500000005,-26.997052500000024,6.5820651887736295e-06
1886,8.999902500000005,-20.99714083333336,1e-12
1887,8.999902500000005,-14.997229166666685,1e-12
1888,8.999902500000005,-8.997317500000008,1e-12
1889,8.999902500000005,-2.997405833333346,1e-12
1890,8.999902500000005,3.0025058333333163,1e-12
1891,8.999902500000005,9.002417499999979,1e-12
1892,8.999902500000005,15.002329166666641,6.5820651887736295e-06
1893,8.999902500000005,21.002240833333303,1e-12
1894,8.999902500000005,27.002152499999966,1e-12
1895,8.999902500000005,33.00206416666663,1e-12
1896,8.999902500000005,39.001975833333304,1e-12
1897,8.999902500000005,45.00188749999998,1.3164130377547259e-05
1898,8.999902500000005,51.00179916666664,1e-12
1899,8.999902500000005,57.001710833333306,1.3164130377547259e-05
1900,8.999902500000005,63.00162249999997,6.5820651887736295e-06
1901,8.999902500000005,69.00153416666663,6.5820651887736295e-06
1902,8.999902500000005,75.0014458333333,6.5820651887736295e-06
1903,8.999902500000005,81.00135749999998,2.6328260755094518e-05
1904,8.999902500000005,87.00126916666665,6.5820651887736295e-06
1905,8.999902500000005,93.00118083333331,1e-12
1906,8.999902500000005,99.00109249999997,1e-12
1907,8.999902500000005,105.00100416666663,1.3164130377547259e-05
1908,8.999902500000005,111.0009158333333,1.974619556632089e-05
1909,8.999902500000005,117.00082749999996,1e-12
1910,8.999902500000005,123.00073916666662,1e-12
1911,8.999902500000005,129.00065083333328,6.5820651887736295e-06
1912,8.999902500000005,135.00056249999994,1e-12
1913,8.999902500000005,141.0004741666666,6.5820651887736295e-06
1914,8.999902500000005,147.00038583333327,6.5820651887736295e-06
1915,8.999902500000005,153.00029749999996,1e-12
1916,8.999902500000005,159.00020916666665,1e-12
1917,8.999902500000005,165.0001208333333,1e-12
1918,8.999902500000005,171.00003249999997,1e-12
1919,8.999902500000005,176.99994416666664,1e-12
1920,14.999870833333333,-176.99484416666667,1e-12
1921,14.999870833333333,-170.9949325,1e-12
1922,14.999870833333333,-164.99502083333334,1e-12
1923,14.999870833333333,-158.99510916666668,1e-12
1924,14.999870833333333,-152.99519750000002,1e-12
1925,14.999870833333333,-146.99528583333333,6.5820651887736295e-06
1926,14.999870833333333,-140.99537416666666,1e-12
1927,14.999870833333333,-134.9954625,1.3164130377547259e-05
1928,14.999870833333333,-128.99555083333334,6.5820651887736295e-06
1929,14.999870833333333,-122.99563916666668,1e-12
1930,14.999870833333333,-116.99572750000002,1e-12
1931,14.999870833333333,-110.99581583333334,6.5820651887736295e-06
1932,14.999870833333333,-104.99590416666668,6.5820651887736295e-06
1933,14.999870833333333,-98.9959925,6.5820651887736295e-06
1934,14.999870833333333,-92.99608083333334,1e-12
1935,14.999870833333333,-86.99616916666668,1.3164130377547259e-05
1936,14.999870833333333,-80.99625750000001,1e-12
1937,14.999870833333333,-74.99634583333335,1e-12
1938,14.999870833333333,-68.99643416666669,1e-12
1939,14.999870833333333,-62.99652250000001,6.5820651887736295e-06
1940,14.999870833333333,-56.99661083333335,6.5820651887736295e-06
1941,14.999870833333333,-50.99669916666668,1e-12
1942,14.999870833333333,-44.99678750000001,1e-12
1943,14.999870833333333,-38.99687583333335,1e-12
1944,14.999870833333333,-32.996964166666686,1e-12
1945,14.999870833333333,-26.997052500000024,1e-12
1946,14.999870833333333,-20.99714083333336,1e-12
1947,14.999870833333333,-14.997229166666685,1e-12
1948,14.999870833333333,-8.997317500000008,1e-12
1949,14.999870833333333,-2.997405833333346,1e-12
1950,14.999870833333333,3.0025058333333163,1e-12
1951,14.999870833333333,9.002417499999979,1e-12
1952,14.999870833333333,15.002329166666641,1e-12
1953,14.999870833333333,21.002240833333303,1e-12
1954,14.999870833333333,27.002152499999966,6.5820651887736295e-06
1955,14.999870833333333,33.00206416666663,1e-12
1956,14.999870833333333,39.001975833333304,1e-12
1957,14.999870833333333,45.00188749999998,6.5820651887736295e-06
1958,14.999870833333333,51.00179916666664,1e-12
1959,14.999870833333333,57.001710833333306,6.5820651887736295e-06
1960,14.999870833333333,63.00162249999997,1e-12
1961,14.999870833333333,69.00153416666663,6.5820651887736295e-06
1962,14.999870833333333,75.0014458333333,3.291032594386815e-05
1963,14.999870833333333,81.00135749999998,6.5820651887736295e-06
1964,14.999870833333333,87.00126916666665,6.5820651887736295e-06
1965,14.999870833333333,93.00118083333331,6.5820651887736295e-06
1966,14.999870833333333,99.00109249999997,1e-12
1967,14.999870833333333,105.00100416666663,1e-12
1968,14.999870833333333,111.0009158333333,1e-12
1969,14.999870833333333,117.00082749999996,1e-12
1970,14.999870833333333,123.00073916666662,6.5820651887736295e-06
1971,14.999870833333333,129.00065083333328,1e-12
1972,14.999870833333333,135.00056249999994,1e-12
1973,14.999870833333333,141.0004741666666,1e-12
1974,14.999870833333333,147.00038583333327,1.3164130377547259e-05
1975,14.999870833333333,153.00029749999996,1e-12
1976,14.999870833333333,159.00020916666665,1e-12
1977,14.999870833333333,165.0001208333333,1e-12
1978,14.999870833333333,171.00003249999997,1e-12
1979,14.999870833333333,176.99994416666664,1e-12
1980,20.99983916666666,-176.99484416666667,1e-12
1981,20.99983916666666,-170.9949325,6.5820651887736295e-06
1982,20.99983916666666,-164.99502083333334,1e-12
1983,20.99983916666666,-158.99510916666668,6.5820651887736295e-06
1984,20.99983916666666,-152.99519750000002,1e-12
1985,20.99983916666666,-146.99528583333333,1e-12
1986,20.99983916666666,-140.99537416666666,1e-12
1987,20.99983916666666,-134.9954625,1e-12
1988,20.99983916666666,-128.99555083333334,2.6328260755094518e-05
1989,20.99983916666666,-122.99563916666668,6.5820651887736295e-06
1990,20.99983916666666,-116.99572750000002,6.5820651887736295e-06
1991,20.99983916666666,-110.99581583333334,6.5820651887736295e-06
1992,20.99983916666666,-104.99590416666668,1.974619556632089e-05
1993,20.99983916666666,-98.9959925,6.5820651887736295e-06
1994,20.99983916666666,-92.99608083333334,6.5820651887736295e-06
1995,20.99983916666666,-86.99616916666668,1e-12
1996,20.99983916666666,-80.99625750000001,1e-12
1997,20.99983916666666,-74.99634583333335,1.3164130377547259e-05
1998,20.99983916666666,-68.99643416666669,6.5820651887736295e-06
1999,20.99983916666666,-62.99652250000001,1.3164130377547259e-05
2000,20.99983916666666,-56.99661083333335,1e-12
2001,20.99983916666666,-50.99669916666668,6.5820651887736295e-06
2002,20.99983916666666,-44.99678750000001,1e-12
2003,20.99983916666666,-38.99687583333335,6.5820651887736295e-06
2004,20.99983916666666,-32.996964166666686,1.3164130377547259e-05
2005,20.99983916666666,-26.997052500000024,1e-12
2006,20.99983916666666,-20.99714083333336,1e-12
2007,20.99983916666666,-14.997229166666685,1e-12
2008,20.99983916666666,-8.997317500000008,1e-12
2009,20.99983916666666,-2.997405833333346,1e-12
2010,20.99983916666666,3.0025058333333163,1e-12
2011,20.99983916666666,9.002417499999979,1e-12
2012,20.99983916666666,15.002329166666641,1e-12
2013,20.99983916666666,21.002240833333303,6.5820651887736295e-06
2014,20.99983916666666,27.002152499999966,1.3164130377547259e-05
2015,20.99983916666666,33.00206416666663,1e-12
2016,20.99983916666666,39.001975833333304,6.5820651887736295e-06
2017,20.99983916666666,45.00188749999998,6.5820651887736295e-06
2018,20.99983916666666,51.00179916666664,6.5820651887736295e-06
2019,20.99983916666666,57.001710833333306,1e-12
2020,20.99983916666666,63.00162249999997,1e-12
2021,20.99983916666666,69.00153416666663,6.5820651887736295e-06
2022,20.99983916666666,75.0014458333333,1e-12
2023,20.99983916666666,81.00135749999998,1.3164130377547259e-05
2024,20.99983916666666,87.00126916666665,1.3164130377547259e-05
2025,20.99983916666666,93.00118083333331,1.974619556632089e-05
2026,20.99983916666666,99.00109249999997,6.5820651887736295e-06
2027,20.99983916666666,105.00100416666663,6.5820651887736295e-06
2028,20.99983916666666,111.0009158333333,1e-12
2029,20.99983916666666,117.00082749999996,6.5820651887736295e-06
2030,20.99983916666666,123.00073916666662,1e-12
2031,20.99983916666666,129.00065083333328,1e-12
2032,20.99983916666666,135.00056249999994,6.5820651887736295e-06
2033,20.99983916666666,141.0004741666666,1.3164130377547259e-05
2034,20.99983916666666,147.00038583333327,1e-12
2035,20.99983916666666,153.00029749999996,1e-12
2036,20.99983916666666,159.00020916666665,6.5820651887736295e-06
2037,20.99983916666666,165.0001208333333,1e-12
2038,20.99983916666666,171.00003249999997,1e-12
2039,20.99983916666666,176.99994416666664,1e-12
2040,26.999807500000003,-176.99484416666667,6.5820651887736295e-06
2041,26.999807500000003,-170.9949325,6.5820651887736295e-06
2042,26.999807500000003,-164.99502083333334,1e-12
2043,26.999807500000003,-158.99510916666668,1e-12
2044,26.999807500000003,-152.99519750000002,6.5820651887736295e-06
2045,26.999807500000003,-146.99528583333333,6.5820651887736295e-06
2046,26.999807500000003,-140.99537416666666,1e-12
2047,26.999807500000003,-134.9954625,6.5820651887736295e-06
2048,26.999807500000003,-128.99555083333334,1e-12
2049,26.999807500000003,-122.99563916666668,6.5820651887736295e-06
2050,26.999807500000003,-116.99572750000002,1e-12
2051,26.999807500000003,-110.99581583333334,1.3164130377547259e-05
2052,26.999807500000003,-104.99590416666668,1.3164130377547259e-05
2053,26.999807500000003,-98.9959925,1.974619556632089e-05
2054,26.999807500000003,-92.99608083333334,1e-12
2055,26.999807500000003,-86.99616916666668,1.3164130377547259e-05
2056,26.999807500000003,-80.99625750000001,1e-12
2057,26.999807500000003,-74.99634583333335,1e-12
2058,26.999807500000003,-68.99643416666669,2.6328260755094518e-05
2059,26.999807500000003,-62.99652250000001,1e-12
2060,26.999807500000003,-56.99661083333335,6.5820651887736295e-06
2061,26.999807500000003,-50.99669916666668,1e-12
2062,26.999807500000003,-44.99678750000001,1e-12
2063,26.999807500000003,-38.99687583333335,1e-12
2064,26.999807500000003,-32.996964166666686,1e-12
2065,26.999807500000003,-26.997052500000024,1e-12
2066,26.999807500000003,-20.99714083333336,1e-12
2067,26.999807500000003,-14.997229166666685,1e-12
2068,26.999807500000003,-8.997317500000008,6.5820651887736295e-06
2069,26.999807500000003,-2.997405833333346,1e-12
2070,26.999807500000003,3.0025058333333163,1e-12
2071,26.999807500000003,9.002417499999979,6.5820651887736295e-06
2072,26.999807500000003,15.002329166666641,1.974619556632089e-05
2073,26.999807500000003,21.002240833333303,1e-12
2074,26.999807500000003,27.002152499999966,1.3164130377547259e-05
2075,26.999807500000003,33.00206416666663,1.3164130377547259e-05
2076,26.999807500000003,39.001975833333304,1e-12
2077,26.999807500000003,45.00188749999998,2.6328260755094518e-05
2078,26.999807500000003,51.00179916666664,1.3164130377547259e-05
2079,26.999807500000003,57.001710833333306,2.6328260755094518e-05
2080,26.999807500000003,63.00162249999997,3.291032594386815e-05
2081,26.999807500000003,69.00153416666663,1.974619556632089e-05
2082,26.999807500000003,75.0014458333333,1.3164130377547259e-05
2083,26.999807500000003,81.00135749999998,1e-12
2084,26.999807500000003,87.00126916666665,6.5820651887736295e-06
2085,26.999807500000003,93.00118083333331,1e-12
2086,26.999807500000003,99.00109249999997,2.6328260755094518e-05
2087,26.999807500000003,105.00100416666663,6.5820651887736295e-06
2088,26.999807500000003,111.0009158333333,1e-12
2089,26.999807500000003,117.00082749999996,1e-12
2090,26.999807500000003,123.00073916666662,1e-12
2091,26.999807500000003,129.00065083333328,1.3164130377547259e-05
2092,26.999807500000003,135.00056249999994,1e-12
2093,26.999807500000003,141.0004741666666,1.3164130377547259e-05
2094,26.999807500000003,147.00038583333327,1e-12
2095,26.999807500000003,153.00029749999996,1e-12
2096,26.999807500000003,159.00020916666665,1.974619556632089e-05
2097,26.999807500000003,165.0001208333333,1e-12
2098,26.999807500000003,171.00003249999997,1e-12
2099,26.999807500000003,176.99994416666664,1e-12
2100,32.999775833333345,-176.99484416666667,1e-12
2101,32.999775833333345,-170.9949325,1e-12
2102,32.999775833333345,-164.99502083333334,6.5820651887736295e-06
2103,32.999775833333345,-158.99510916666668,1e-12
2104,32.999775833333345,-152.99519750000002,1.3164130377547259e-05
2105,32.999775833333345,-146.99528583333333,6.5820651887736295e-06
2106,32.999775833333345,-140.99537416666666,3.291032594386815e-05
2107,32.999775833333345,-134.9954625,2.6328260755094518e-05
2108,32.999775833333345,-128.99555083333334,7.240271707650992e-05
2109,32.999775833333345,-122.99563916666668,3.291032594386815e-05
2110,32.999775833333345,-116.99572750000002,3.291032594386815e-05
2111,32.999775833333345,-110.99581583333334,6.5820651887736295e-06
2112,32.999775833333345,-104.99590416666668,6.5820651887736295e-06
2113,32.999775833333345,-98.9959925,1.974619556632089e-05
2114,32.999775833333345,-92.99608083333334,2.6328260755094518e-05
2115,32.999775833333345,-86.99616916666668,1e-12
2116,32.999775833333345,-80.99625750000001,6.5820651887736295e-06
2117,32.999775833333345,-74.99634583333335,6.5820651887736295e-06
2118,32.999775833333345,-68.99643416666669,6.5820651887736295e-06
2119,32.999775833333345,-62.99652250000001,6.5820651887736295e-06
2120,32.999775833333345,-56.99661083333335,1e-12
2121,32.999775833333345,-50.99669916666668,1e-12
2122,32.999775833333345,-44.99678750000001,1e-12
2123,32.999775833333345,-38.99687583333335,1e-12
2124,32.999775833333345,-32.996964166666686,1e-12
2125,32.999775833333345,-26.997052500000024,1e-12
2126,32.999775833333345,-20.99714083333336,1e-12
2127,32.999775833333345,-14.997229166666685,1e-12
2128,32.999775833333345,-8.997317500000008,1e-12
2129,32.999775833333345,-2.997405833333346,6.5820651887736295e-06
2130,32.999775833333345,3.0025058333333163,1e-12
2131,32.999775833333345,9.002417499999979,1e-12
2132,32.999775833333345,15.002329166666641,2.6328260755094518e-05
2133,32.999775833333345,21.002240833333303,1e-12
2134,32.999775833333345,27.002152499999966,3.949239113264178e-05
2135,32.999775833333345,33.00206416666663,2.6328260755094518e-05
2136,32.999775833333345,39.001975833333304,1.3164130377547259e-05
2137,32.999775833333345,45.00188749999998,4.607445632141541e-05
2138,32.999775833333345,51.00179916666664,8.556684745405718e-05
2139,32.999775833333345,57.001710833333306,7.898478226528356e-05
2140,32.999775833333345,63.00162249999997,2.6328260755094518e-05
2141,32.999775833333345,69.00153416666663,6.5820651887736295e-06
2142,32.999775833333345,75.0014458333333,6.58206518877363e-05
2143,32.999775833333345,81.00135749999998,1e-12
2144,32.999775833333345,87.00126916666665,6.5820651887736295e-06
2145,32.999775833333345,93.00118083333331,1.3164130377547259e-05
2146,32.999775833333345,99.00109249999997,6.5820651887736295e-06
2147,32.999775833333345,105.00100416666663,1e-12
2148,32.999775833333345,111.0009158333333,6.5820651887736295e-06
2149,32.999775833333345,117.00082749999996,1e-12
2150,32.999775833333345,123.00073916666662,1e-12
2151,32.999775833333345,129.00065083333328,1e-12
2152,32.999775833333345,135.00056249999994,1e-12
2153,32.999775833333345,141.0004741666666,1e-12
2154,32.999775833333345,147.00038583333327,1e-12
2155,32.999775833333345,153.00029749999996,1e-12
2156,32.999775833333345,159.00020916666665,6.5820651887736295e-06
2157,32.999775833333345,165.0001208333333,1e-12
2158,32.999775833333345,171.00003249999997,1.3164130377547259e-05
2159,32.999775833333345,176.99994416666664,1e-12
2160,38.99974416666667,-176.99484416666667,1e-12
2161,38.99974416666667,-170.9949325,1e-12
2162,38.99974416666667,-164.99502083333334,3.291032594386815e-05
2163,38.99974416666667,-158.99510916666668,6.5820651887736295e-06
2164,38.99974416666667,-152.99519750000002,6.5820651887736295e-06
2165,38.99974416666667,-146.99528583333333,1.974619556632089e-05
2166,38.99974416666667,-140.99537416666666,3.949239113264178e-05
2167,38.99974416666667,-134.9954625,5.2656521510189036e-05
2168,38.99974416666667,-128.99555083333334,0.00021720815122952978
2169,38.99974416666667,-122.99563916666668,1.3164130377547259e-05
2170,38.99974416666667,-116.99572750000002,1.974619556632089e-05
2171,38.99974416666667,-110.99581583333334,2.6328260755094518e-05
2172,38.99974416666667,-104.99590416666668,6.5820651887736295e-06
2173,38.99974416666667,-98.9959925,2.6328260755094518e-05
2174,38.99974416666667,-92.99608083333334,4.607445632141541e-05
2175,38.99974416666667,-86.99616916666668,3.291032594386815e-05
2176,38.99974416666667,-80.99625750000001,6.5820651887736295e-06
2177,38.99974416666667,-74.99634583333335,6.5820651887736295e-06
2178,38.99974416666667,-68.99643416666669,1e-12
2179,38.99974416666667,-62.99652250000001,1e-12
2180,38.99974416666667,-56.99661083333335,6.5820651887736295e-06
2181,38.99974416666667,-50.99669916666668,1e-12
2182,38.99974416666667,-44.99678750000001,1e-12
2183,38.99974416666667,-38.99687583333335,1e-12
2184,38.99974416666667,-32.996964166666686,1e-12
2185,38.99974416666667,-26.997052500000024,1e-12
2186,38.99974416666667,-20.99714083333336,1e-12
2187,38.99974416666667,-14.997229166666685,1e-12
2188,38.99974416666667,-8.997317500000008,6.5820651887736295e-06
2189,38.99974416666667,-2.997405833333346,1e-12
2190,38.99974416666667,3.0025058333333163,1e-12
2191,38.99974416666667,9.002417499999979,6.5820651887736295e-06
2192,38.99974416666667,15.002329166666641,1.3164130377547259e-05
2193,38.99974416666667,21.002240833333303,3.949239113264178e-05
2194,38.99974416666667,27.002152499999966,1.974619556632089e-05
2195,38.99974416666667,33.00206416666663,5.9238586698962664e-05
2196,38.99974416666667,39.001975833333304,7.240271707650992e-05
2197,38.99974416666667,45.00188749999998,0.00015138749934179348
2198,38.99974416666667,51.00179916666664,0.00027644673792849247
2199,38.99974416666667,57.001710833333306,0.00015796956453056711
2200,38.99974416666667,63.00162249999997,0.00016455162971934075
2201,38.99974416666667,69.00153416666663,3.291032594386815e-05
2202,38.99974416666667,75.0014458333333,3.291032594386815e-05
2203,38.99974416666667,81.00135749999998,1.974619556632089e-05
2204,38.99974416666667,87.00126916666665,1.974619556632089e-05
2205,38.99974416666667,93.00118083333331,1.974619556632089e-05
2206,38.99974416666667,99.00109249999997,6.5820651887736295e-06
2207,38.99974416666667,105.00100416666663,2.6328260755094518e-05
2208,38.99974416666667,111.0009158333333,6.5820651887736295e-06
2209,38.99974416666667,117.00082749999996,6.5820651887736295e-06
2210,38.99974416666667,123.00073916666662,6.5820651887736295e-06
2211,38.99974416666667,129.00065083333328,1.3164130377547259e-05
2212,38.99974416666667,135.00056249999994,1e-12
2213,38.99974416666667,141.0004741666666,1e-12
2214,38.99974416666667,147.00038583333327,6.5820651887736295e-06
2215,38.99974416666667,153.00029749999996,1e-12
2216,38.99974416666667,159.00020916666665,6.5820651887736295e-06
2217,38.99974416666667,165.0001208333333,1e-12
2218,38.99974416666667,171.00003249999997,6.5820651887736295e-06
2219,38.99974416666667,176.99994416666664,1e-12
2220,44.9997125,-176.99484416666667,1e-12
2221,44.9997125,-170.9949325,1.3164130377547259e-05
2222,44.9997125,-164.99502083333334,1.3164130377547259e-05
2223,44.9997125,-158.99510916666668,6.5820651887736295e-06
2224,44.9997125,-152.99519750000002,1e-12
2225,44.9997125,-146.99528583333333,3.291032594386815e-05
2226,44.9997125,-140.99537416666666,1.974619556632089e-05
2227,44.9997125,-134.9954625,5.2656521510189036e-05
2228,44.9997125,-128.99555083333334,0.00010531304302037807
2229,44.9997125,-122.99563916666668,3.949239113264178e-05
2230,44.9997125,-116.99572750000002,3.291032594386815e-05
2231,44.9997125,-110.99581583333334,3.291032594386815e-05
2232,44.9997125,-104.99590416666668,1.3164130377547259e-05
2233,44.9997125,-98.9959925,6.5820651887736295e-06
2234,44.9997125,-92.99608083333334,1.974619556632089e-05
2235,44.9997125,-86.99616916666668,6.5820651887736295e-06
2236,44.9997125,-80.99625750000001,2.6328260755094518e-05
2237,44.9997125,-74.99634583333335,1e-12
2238,44.9997125,-68.99643416666669,2.6328260755094518e-05
2239,44.9997125,-62.99652250000001,1e-12
2240,44.9997125,-56.99661083333335,1e-12
2241,44.9997125,-50.99669916666668,1e-12
2242,44.9997125,-44.99678750000001,6.5820651887736295e-06
2243,44.9997125,-38.99687583333335,1e-12
2244,44.9997125,-32.996964166666686,1e-12
2245,44.9997125,-26.997052500000024,1e-12
2246,44.9997125,-20.99714083333336,1e-12
2247,44.9997125,-14.997229166666685,6.5820651887736295e-06
2248,44.9997125,-8.997317500000008,1e-12
2249,44.9997125,-2.997405833333346,1.3164130377547259e-05
2250,44.9997125,3.0025058333333163,1.3164130377547259e-05
2251,44.9997125,9.002417499999979,4.607445632141541e-05
2252,44.9997125,15.002329166666641,2.6328260755094518e-05
2253,44.9997125,21.002240833333303,5.2656521510189036e-05
2254,44.9997125,27.002152499999966,7.240271707650992e-05
2255,44.9997125,33.00206416666663,7.898478226528356e-05
2256,44.9997125,39.001975833333304,0.00028302880311726605
2257,44.9997125,45.00188749999998,0.00041467010689273865
2258,44.9997125,51.00179916666664,0.0005726396714233057
2259,44.9997125,57.001710833333306,0.000408088041703965
2260,44.9997125,63.00162249999997,0.00025011847717339793
2261,44.9997125,69.00153416666663,0.00013822336896424624
2262,44.9997125,75.0014458333333,5.2656521510189036e-05
2263,44.9997125,81.00135749999998,5.2656521510189036e-05
2264,44.9997125,87.00126916666665,6.5820651887736295e-06
2265,44.9997125,93.00118083333331,1e-12
2266,44.9997125,99.00109249999997,1.974619556632089e-05
2267,44.9997125,105.00100416666663,1.3164130377547259e-05
2268,44.9997125,111.0009158333333,1e-12
2269,44.9997125,117.00082749999996,6.5820651887736295e-06
2270,44.9997125,123.00073916666662,1.974619556632089e-05
2271,44.9997125,129.00065083333328,6.5820651887736295e-06
2272,44.9997125,135.00056249999994,6.5820651887736295e-06
2273,44.9997125,141.0004741666666,6.5820651887736295e-06
2274,44.9997125,147.00038583333327,1e-12
2275,44.9997125,153.00029749999996,1e-12
2276,44.9997125,159.00020916666665,6.5820651887736295e-06
2277,44.9997125,165.0001208333333,1e-12
2278,44.9997125,171.00003249999997,1e-12
2279,44.9997125,176.99994416666664,1e-12
2280,50.99968083333333,-176.99484416666667,1.974619556632089e-05
2281,50.99968083333333,-170.9949325,3.291032594386815e-05
2282,50.99968083333333,-164.99502083333334,3.291032594386815e-05
2283,50.99968083333333,-158.99510916666668,3.949239113264178e-05
2284,50.99968083333333,-152.99519750000002,5.2656521510189036e-05
2285,50.99968083333333,-146.99528583333333,7.240271707650992e-05
2286,50.99968083333333,-140.99537416666666,0.00013822336896424624
2287,50.99968083333333,-134.9954625,0.00017113369490811436
2288,50.99968083333333,-128.99555083333334,0.0001316413037754726
2289,50.99968083333333,-122.99563916666668,0.00015138749934179348
2290,50.99968083333333,-116.99572750000002,7.898478226528356e-05
2291,50.99968083333333,-110.99581583333334,9.214891264283081e-05
2292,50.99968083333333,-104.99590416666668,6.5820651887736295e-06
2293,50.99968083333333,-98.9959925,3.949239113264178e-05
2294,50.99968083333333,-92.99608083333334,4.607445632141541e-05
2295,50.99968083333333,-86.99616916666668,1.974619556632089e-05
2296,50.99968083333333,-80.99625750000001,1e-12
2297,50.99968083333333,-74.99634583333335,1.3164130377547259e-05
2298,50.99968083333333,-68.99643416666669,6.5820651887736295e-06
2299,50.99968083333333,-62.99652250000001,1.974619556632089e-05
2300,50.99968083333333,-56.99661083333335,1.974619556632089e-05
2301,50.99968083333333,-50.99669916666668,6.5820651887736295e-06
2302,50.99968083333333,-44.99678750000001,1e-12
2303,50.99968083333333,-38.99687583333335,1e-12
2304,50.99968083333333,-32.996964166666686,1.3164130377547259e-05
2305,50.99968083333333,-26.997052500000024,6.5820651887736295e-06
2306,50.99968083333333,-20.99714083333336,2.6328260755094518e-05
2307,50.99968083333333,-14.997229166666685,1e-12
2308,50.99968083333333,-8.997317500000008,1.974619556632089e-05
2309,50.99968083333333,-2.997405833333346,2.6328260755094518e-05
2310,50.99968083333333,3.0025058333333163,4.607445632141541e-05
2311,50.99968083333333,9.002417499999979,3.949239113264178e-05
2312,50.99968083333333,15.002329166666641,5.2656521510189036e-05
2313,50.99968083333333,21.002240833333303,8.556684745405718e-05
2314,50.99968083333333,27.002152499999966,0.00023695434679585066
2315,50.99968083333333,33.00206416666663,0.0003949239113264178
2316,50.99968083333333,39.001975833333304,0.0011255331472802906
2317,50.99968083333333,45.00188749999998,0.0011123690169027433
2318,50.99968083333333,51.00179916666664,0.0011057869517139699
2319,50.99968083333333,57.001710833333306,0.0004212521720815123
2320,50.99968083333333,63.00162249999997,0.00026986467273971883
2321,50.99968083333333,69.00153416666663,0.00015138749934179348
2322,50.99968083333333,75.0014458333333,8.556684745405718e-05
2323,50.99968083333333,81.00135749999998,7.240271707650992e-05
2324,50.99968083333333,87.00126916666665,3.949239113264178e-05
2325,50.99968083333333,93.00118083333331,6.5820651887736295e-06
2326,50.99968083333333,99.00109249999997,1.974619556632089e-05
2327,50.99968083333333,105.00100416666663,3.291032594386815e-05
